minute,player_id,opponent_strength,rest_days,WBGT,altitude,sprints,pressures,xG_flow,EVPM_ground_truth,cumulative_load,stamina_index,injury_prob,injury_event
20,6,0.5957397627061389,3,34.17169426535733,1663.2083534182184,0,2,0.00586029896820296,0.30935568169916594,42,0.563149500532836,0.00043685049946716405,0
20,7,0.6953863198618466,2,29.769205078203164,2360.896761971737,1,0,-0.0002997837181727707,0.0049142582085382035,23,0.6913355207691618,0.00030866447923083817,0
20,8,0.8022924265444659,2,28.90187553216956,1864.7905433919232,0,2,-0.0007612646597113743,-0.041941920490560114,32,0.6235685019959716,0.0003764314980040284,0
20,9,0.7469235574370323,5,28.303189993355712,1777.4265758003914,0,0,0.001381209676093677,0.0675217058312735,20,0.7549687354482906,0.0002450312645517094,0
20,10,0.778038125882607,4,32.29440531948613,1996.8733496738873,2,2,0.003945590265634875,0.20408574335051882,37,0.6076309389392927,0.0003923690610607074,0
20,11,0.8194601942052715,2,32.61772119241121,2024.3581949362201,0,0,-0.00912446617363492,-0.4364605877688249,36,0.6107447920044308,0.00038925520799556925,0
20,12,0.9699695734731896,5,30.25847028570628,2404.017780650125,0,0,0.001966516174086708,0.10583736250470326,32,0.6452904182849047,0.00035470958171509524,0
20,13,0.7538247537944716,5,33.213250682426406,2099.158796724845,0,1,0.008440098172008267,0.4237691330548765,35,0.6428185853931992,0.00035718141460680075,0
20,14,0.8919203231496113,5,32.32594366883345,2235.7650282372515,0,0,0.0060369782879311825,0.29446803249008824,33,0.6544103325292923,0.00034558966747070776,0
20,15,0.9968619038609163,4,32.373809534768604,1630.6163690826631,2,0,0.005844146369114015,0.3083891364317569,27,0.680347279346871,0.000319652720653129,0
20,16,0.9935036779788116,3,29.053544068365056,1689.5031454206803,0,1,0.007623714675136853,0.36856248921172147,30,0.681530967099276,0.000318469032900724,0
20,17,0.6338647196809362,4,33.951154228801215,2054.699880054626,1,0,-0.0002837415922203816,-0.0018407670884570092,31,0.6380035625100541,0.0003619964374899459,0
20,18,0.7356792467068798,3,32.87236141219785,2401.6172354601604,0,1,0.00406105956464984,0.2180171649577197,38,0.5691640329620187,0.00043083596703798134,0
20,19,0.9526583436482495,5,29.61253148869979,2448.504354216643,0,0,-0.0016744499747279595,-0.08704433026413741,32,0.5976124926058064,0.0004023875073941936,0
20,20,0.5039041120017883,3,30.10842848139855,1888.9782107347137,1,1,0.007354592346730249,0.37447243794671126,28,0.6581728242429069,0.0003418271757570931,0
20,21,0.6409425931106594,3,31.827238048211022,2017.2658302311877,1,4,0.0037499576659338887,0.20018482655786402,31,0.6512790462585746,0.0003487209537414254,0
20,22,0.5129890556395948,5,28.65025737067963,2380.5944750255976,0,2,0.008755605566059409,0.4464466321772839,27,0.6809658786779049,0.0003190341213220951,0
21,1,0.9373647310022528,2,29.786622547593137,1696.0809990473688,0,3,0.0020735237467092134,0.1254102237459975,38,0.5433871144206583,0.00045661288557934164,0
21,2,0.7340413816606548,5,30.345825324464577,1768.7205323301218,0,0,-0.002706183672962613,-0.15276050937090455,23,0.7286958453623277,0.00027130415463767234,0
21,3,0.9154664325467606,4,31.987364264602185,2299.0169720404865,0,2,-0.002600190373983174,-0.13047866426511592,30,0.6629049916854496,0.0003370950083145504,0
21,4,0.9406948243435497,3,28.802017165900015,2284.002245070942,1,0,0.0012706144552149838,0.07226183006848581,27,0.6639870013777598,0.0003360129986222402,0
21,5,0.8274978948273413,5,34.36171557132936,2097.976164950322,0,2,0.009139758092282124,0.44518335342195997,32,0.6265698250106224,0.0003734301749893776,0
21,6,0.6242790831534586,2,28.550717200078946,2446.9602932730704,0,1,-0.008543890336172866,-0.45069067806892404,43,0.5501292505455226,0.0004498707494544774,0
21,7,0.6790544160422185,5,34.40584404155308,1857.8881151325284,0,2,0.01331185409488583,0.662054403805764,25,0.6681907834447411,0.0003318092165552589,0
21,8,0.5875975606377025,5,34.691745822152626,2383.2274618296556,0,0,-0.0001233981228016348,0.0023551681194254985,32,0.6185685019959715,0.00038143149800402853,0
21,9,0.5612655902408794,4,28.783039041531573,1872.572931521056,1,0,-0.0040087099723597405,-0.19392953063054802,21,0.7427171722207051,0.0002572828277792949,0
21,10,0.52402021610431,4,32.45765098051875,1660.902475433323,0,0,-0.0037356170910022926,-0.18994113581751504,37,0.6026309389392926,0.00039736906106070734,0
21,11,0.6891048193466899,2,28.650616010223185,1965.9844050235547,2,0,0.0006124071348099252,0.05172424265804819,38,0.5896750582268991,0.00041032494177310085,0
21,12,0.81973619583257,4,34.211033251848114,2399.621130826039,1,0,-0.0009547551698032754,-0.0523210096188347,33,0.6323307438563079,0.0003676692561436921,0
21,13,0.5155248734982831,4,29.93371894204799,2144.089189718807,0,0,-0.004402999092698306,-0.22699187564078793,35,0.6378185853931992,0.00036218141460680076,0
21,14,0.5848551406681388,2,31.499240434555386,2352.5625773568713,1,0,0.0006116087386824514,0.040955202948129085,34,0.6419682213938163,0.00035803177860618373,0
21,15,0.9949614172542218,5,34.910374434762275,1977.5823668722355,2,1,-0.004513307872695803,-0.1982747150351651,30,0.6509414214965235,0.00034905857850347653,0
21,16,0.6002504209281824,4,34.90231937971491,1687.6452398419838,0,0,0.003166443806513582,0.1506140549260342,30,0.676530967099276,0.00032346903290072403,0
21,17,0.9901879781008602,3,30.61370632759701,2432.641804019534,0,2,0.002766629666435801,0.14569063355345818,33,0.6161005665429607,0.00038389943345703924,0
21,18,0.6256015665622441,2,33.561749885602076,2261.898346104916,0,1,0.006000477089748619,0.2944707683756951,39,0.5554578233031244,0.0004445421766968756,0
21,19,0.8372365065988814,5,31.055844771609287,1816.3118775529524,0,0,0.004521724304805256,0.2127800803889744,32,0.5926124926058064,0.0004073875073941936,0
21,20,0.5099696262277873,2,34.9995126731913,2087.3903530025223,0,1,0.012121947384849532,0.6009127664285222,29,0.6445361393944393,0.0003554638606055607,0
21,21,0.560863475005958,3,28.033257345362234,1617.6508261919294,1,1,0.0007911174348542079,0.03761713135182211,33,0.6302325331139664,0.0003697674668860336,0
21,22,0.693104330493542,5,31.485054597134074,2458.9435367452047,1,1,0.002072622353649932,0.1181318885973087,29,0.6597411289503423,0.0003402588710496577,0
22,1,0.9474485775796817,4,28.98676931541722,2006.778785143942,1,0,0.005097283963288562,0.2491673292569811,39,0.5291341437475177,0.00047086585625248233,0
22,2,0.5447521520737162,4,29.14112684243025,2083.2113698462463,0,1,0.0055444102060888895,0.2880432512312848,24,0.7164652299432985,0.00028353477005670146,0
22,3,0.8909415172365164,4,31.593832351165894,1874.260693812841,0,0,-0.0037968119473587997,-0.2137552602729178,30,0.6579049916854496,0.00034209500831455043,0
22,4,0.8593895846634314,4,28.460622399162958,1690.5309763810565,0,3,-0.0044550411715031935,-0.21857921191354668,30,0.6333188904197331,0.0003666811095802669,0
22,5,0.8202160593080308,2,30.139841892776914,2347.9978017131807,0,2,0.00023350569371471616,0.03146783398276451,34,0.6047929390737863,0.00039520706092621374,0
22,6,0.6068669625260938,5,34.28324642813074,2021.325554488312,0,1,0.0007501716518185013,0.04228880116224044,44,0.5371090005582091,0.0004628909994417909,0
22,7,0.923256071280851,3,33.75435067929332,1951.9398331273842,0,0,0.0009832024588994255,0.03431122740413545,25,0.6631907834447411,0.0003368092165552589,0
22,8,0.7835810572714756,3,33.08965019459883,2095.280115091051,0,0,-0.007504361682079235,-0.37358730071346813,32,0.6135685019959716,0.00038643149800402844,0
22,9,0.9341462698733614,5,33.61157433131935,1546.0851522259857,0,1,-0.0026421407857403173,-0.11905812397305543,22,0.7304656089931196,0.0002695343910068804,0
22,10,0.7491184063921275,3,29.41118910479752,2054.1691617920887,2,1,-0.004190922604967903,-0.1799911294876808,40,0.57392533939383,0.00042607466060617005,0
22,11,0.6816923784920712,2,31.289474549347077,2202.0197685158273,0,2,0.003161112461857688,0.17190448125354027,40,0.5686053244493675,0.0004313946755506325,0
22,12,0.9830481726714532,5,33.69591693022264,1721.9701108988743,1,1,0.003011988457822456,0.17870385178846965,35,0.6114113949991146,0.0003885886050008854,0
22,13,0.6670276115352503,3,34.044737264503766,1596.2174403742692,0,0,-0.0035439201115088003,-0.17670882725614048,35,0.6328185853931992,0.0003671814146068008,0
22,14,0.6808343669734649,3,29.397325115816983,2471.438059891814,0,1,-0.007415083753979929,-0.3757770185991948,35,0.6295261102583403,0.00037047388974165976,0
22,15,0.7583746499559869,5,34.703967802774166,2154.824636261677,0,3,0.006685177782112475,0.3217084300550918,33,0.6215355636461757,0.00037846443635382434,0
22,16,0.8756696052991981,4,29.634214226012958,1839.0477875997885,1,2,-0.00017081204595145922,-0.003184160574552399,33,0.6496840638092036,0.0003503159361907964,0
22,17,0.9018877220391894,4,30.00992901736374,2439.354835899543,1,0,-0.003827376441752881,-0.1763317013278571,34,0.6026490685594141,0.0003973509314405859,0
22,18,0.7195700882822711,4,32.52237023907341,2258.1870787195353,0,2,-0.00043789395814572136,-0.025878325230733766,41,0.5330454039853358,0.00046695459601466417,0
22,19,0.5876731111943373,3,28.745472542534994,1643.9856267237387,1,0,0.003953591964763626,0.20326524572677676,33,0.5781628829997378,0.0004218371170002622,0
22,20,0.6646235618135374,4,32.288322343931306,1737.8977218797515,4,1,0.002454555852729642,0.16949152787020658,34,0.5963527151521013,0.0004036472848478987,0
22,21,0.8683570516055633,3,34.428419327681965,1608.251782219077,0,1,0.0058584079696333835,0.2875658762226664,34,0.6172092765416625,0.00038279072345833755,0
22,22,0.6983288631258686,5,33.61427010202681,2444.961504798469,1,0,0.008423851304440243,0.4301048128721733,30,0.6466287540865611,0.0003533712459134389,0
23,1,0.7486611140940431,5,34.53308837691494,1657.978245109649,0,1,0.003906856804560435,0.2001683516460032,40,0.5148811730743772,0.0004851188269256228,0
23,2,0.7436678796617989,4,30.62268197924134,1862.8391622792126,0,0,-0.009338020628061688,-0.4673830990533326,24,0.7114652299432984,0.0002885347700567016,0
23,3,0.5687515592993124,2,28.447840557627032,2108.0562713622276,0,1,-0.009143817520336397,-0.44071954844600064,31,0.6451684914082978,0.00035483150859170223,0
23,4,0.8957407037220093,5,33.454196813140555,1745.8105588469102,1,1,-0.0024432791929623206,-0.10179368731032619,32,0.6112068164477152,0.00038879318355228477,0
23,5,0.7398755608223783,3,28.300676857796017,1517.2086488233485,2,2,0.007567090270779139,0.38422079601387754,38,0.5662391672001141,0.00043376083279988585,0
23,6,0.7247936649206106,5,30.002500322011034,1780.7872347633481,2,0,0.004822534995590239,0.26017483347640397,46,0.5160685005835823,0.00048393149941641767,0
23,7,0.7471764376630355,3,34.3786333198427,1859.1900275089629,1,1,-0.005471828065899547,-0.26067249594778086,27,0.6400460461203205,0.00035995395387967955,0
23,8,0.6149164061739856,4,33.33010949851166,2352.563305756563,0,3,0.0003135981969331521,0.019540160960841622,35,0.5826530490580939,0.00041734695094190614,0
23,9,0.8070516489471891,4,31.367738334768156,2265.5106774129827,3,0,0.0017179940343555696,0.11796286522352357,25,0.7037109193103632,0.00029628908068963676,0
23,10,0.5503040096981159,4,32.212464877413424,1703.9550664098454,0,0,0.007440187722420321,0.3947953744354028,40,0.5689253393938298,0.0004310746606061702,0
23,11,0.8159120064814258,4,33.95004070992045,2441.9254451598745,1,3,-0.010942254642623474,-0.5362785593327463,44,0.5314658568943043,0.00046853414310569575,0
23,12,0.7925481726257553,4,33.61841000228153,1685.7991887598944,1,0,-0.005863566783353793,-0.2847688529945555,36,0.5984517205705178,0.00040154827942948226,0
23,13,0.8383341173429961,2,30.403484034770468,2277.7254115489304,0,0,0.000447436597595291,0.039216011875138145,35,0.6278185853931992,0.0003721814146068008,0
23,14,0.8529609004903993,5,29.381318525465986,1749.1348919839547,1,0,0.005318173835218309,0.26960166168550825,36,0.6170839991228643,0.00038291600087713573,0
23,15,0.7470636529108619,5,29.710351209560628,2311.9379350973295,1,0,0.0007723832104727088,0.06493722386923982,34,0.6084002776960598,0.00039159972230394025,0
23,16,0.7415121710814416,3,33.664141568867784,1712.5510131988835,0,1,0.0006898617720771202,0.03856149619916946,34,0.6374017627125128,0.0003625982372874872,0
23,17,0.6479774659152966,3,33.815912055097755,2372.7211920834698,0,0,0.002112332587430556,0.09755665088384521,34,0.5976490685594141,0.0004023509314405859,0
23,18,0.7568819313012192,4,32.090689027680384,1752.4168046693196,1,0,-0.0012749188503200577,-0.06459199095158888,42,0.5193391943264416,0.0004806608056735584,0
23,19,0.7031898570359114,4,33.6749165053011,1880.4912157514746,1,1,0.0004122468236149462,0.01449169701760044,35,0.5542636637876007,0.0004457363362123993,0
23,20,0.9897753159996046,4,30.39307139917759,1705.4099299012755,0,3,0.0018042711370972028,0.10203192219367925,37,0.5654426606066985,0.00043455733939330157,0
23,21,0.6755262064677453,5,32.148967568659735,2101.3317759878846,0,2,0.007266912296898359,0.3625381099342486,36,0.5961627633970543,0.00040383723660294567,0
23,22,0.6506983615964392,5,31.883140703689968,2186.651696264835,0,1,0.005847670332403891,0.29449373172531923,31,0.6335163792227798,0.0003664836207772202,0
24,1,0.9460436653139199,5,29.92339721877273,1883.9442984337109,0,1,0.002522685504294252,0.11103487196026031,41,0.5006282024012365,0.0004993717975987635,0
24,2,0.5013863038672326,2,28.817763474825657,1941.5601758240841,1,0,0.003766854020840592,0.19022847233890822,25,0.6992346145242693,0.00030076538547573075,0
24,3,0.9335233724607483,5,29.710481383093875,2383.4476020816983,0,2,0.004903800612912268,0.24478261926881006,33,0.6246954908539946,0.00037530450914600544,0
24,4,0.9771012201611975,4,34.26297640031735,1517.432289987355,0,1,-0.008784385589050436,-0.4429337236360238,33,0.5976507794617063,0.0004023492205382937,0
24,5,0.9414315127669243,2,31.155973305239016,2127.596277031402,0,1,-0.0039847540295210844,-0.19348220431721252,39,0.552850724231696,0.000447149275768304,0
24,6,0.523492534340356,3,31.056918404937345,2091.0955977732747,0,1,0.007949241858952395,0.38365823019948947,47,0.5030482505962688,0.0004969517494037313,0
24,7,0.7557876926948627,2,34.62032640231307,2274.95495785968,1,1,-0.006263976998678156,-0.29732057201424156,29,0.6169013087958997,0.00038309869120410037,0
24,8,0.8463431465123352,2,29.056833508604598,2074.5107554512592,0,2,0.00882694396867623,0.44222704367362103,37,0.560376080432842,0.000439623919567158,0
24,9,0.6020999149404338,2,32.62334505079528,1877.4344302126517,0,2,0.0033331073500947363,0.159430526502155,27,0.6842077928551922,0.00031579220714480783,0
24,10,0.6203240125482485,3,32.49088460141853,1568.38084235109,2,0,-0.000967717867653207,-0.02816537783235093,42,0.5481216063635214,0.0004518783936364786,0
24,11,0.7389836244148209,2,34.66175717872321,1572.3007169705297,0,0,0.0004833099249536674,0.03174358382175813,44,0.5264658568943043,0.00047353414310569576,0
24,12,0.5774267975770819,2,30.183506398033582,2213.1632513923146,2,3,0.003953317886077751,0.21803187914132366,41,0.5536533484275341,0.0004463466515724659,0
24,13,0.7771468190485465,5,28.62884341781578,2032.2315423637515,1,0,0.004317613093812966,0.22938064176000086,36,0.6154705449758621,0.00038452945502413793,0
24,14,0.8066311258973948,5,34.790412170920284,1632.6266702734886,1,3,-0.002582504420827254,-0.10495048052472485,40,0.5823155545809604,0.00041768444541903963,0
24,15,0.724246598585244,5,32.68569564401482,1934.5203821117511,1,1,0.006254119981707297,0.3254647434292627,36,0.587129705795828,0.000412870294204172,0
24,16,0.5137976951081491,4,30.54775162938678,2233.111134743527,0,1,0.005264411615537976,0.2525438036336522,35,0.625119461615822,0.000374880538384178,0
24,17,0.987815648188632,5,29.202757085192133,2166.868638554431,1,1,0.011441031576190214,0.5788596577318783,36,0.5757460725923208,0.0004242539274076792,0
24,18,0.5586907883775747,5,32.88847479435999,2481.750276238758,1,3,-0.002302051702059155,-0.10220656768306237,46,0.4795143556908646,0.0005204856443091355,0
24,19,0.8693464075682231,3,34.753877527438576,2337.4812923316867,1,1,0.007652665982830181,0.4047593619260975,37,0.5303644445754636,0.00046963555542453637,0
24,20,0.5437931148319529,2,34.287056459632915,1521.3067133159172,1,1,0.007652647266728061,0.3813788769357806,39,0.5431692909097632,0.0004568307090902368,0
24,21,0.5016955843930966,3,29.69465755582431,1842.208403292811,0,1,-0.0003384057233738506,-0.00872227799971922,37,0.5831395068247502,0.0004168604931752498,0
24,22,0.6452558697854626,3,34.233976942783144,1862.752058227618,1,1,0.004244077470676875,0.22288358798162913,33,0.6122916294952172,0.0003877083705047828,0
25,1,0.865278614496183,2,32.323802778036935,1745.6149813474378,0,1,-0.0003893904302861772,-0.04681147547078805,42,0.486375231728096,0.000513624768271904,1
25,2,0.9333810880338174,4,28.076572541683586,2056.981774920836,0,1,0.005583010607772902,0.28344169024380117,26,0.68700399910524,0.00031299600089475997,0
25,3,0.7112357097218533,5,33.20172795288295,1834.1937026695743,1,2,0.005454038688766674,0.28947936919074657,36,0.5964859900225394,0.0004035140099774606,0
25,4,0.7892347872169071,2,32.2688508302739,2497.4669657629793,1,2,0.002265639119593105,0.1273564296715505,36,0.5669826685036796,0.00043301733149632036,0
25,5,0.8810087358428753,4,31.949409005155964,2117.629785724137,0,2,0.0010358603147225234,0.07191882500970045,41,0.5310738382948599,0.00046892616170514015,0
25,6,0.6170228450865576,2,28.24353247537986,1512.4245658665902,1,1,-0.005347642683626404,-0.2558584696654659,49,0.482007750621642,0.000517992249378358,0
25,7,0.6000102828287251,2,31.243558626061674,2183.3271069816383,0,1,-0.0013937598620142474,-0.08166034911351815,30,0.6028289401336894,0.0003971710598663106,0
25,8,0.694023344516137,2,33.31826284771389,1672.6448130386955,0,2,0.008536149893336897,0.4248761568579899,39,0.5380991118075903,0.0004619008881924097,0
25,9,0.7249747759745482,5,33.92350891662878,2042.7025585961337,1,0,0.002212829759409645,0.12592376438706684,28,0.6719562296276067,0.0003280437703723933,0
25,10,0.7743741385310383,5,31.38518313711453,2420.7850923317746,0,1,0.004723221247178956,0.22402965207017175,43,0.5352197398483671,0.0004647802601516329,0
25,11,0.5676192464617964,4,31.890458521205694,1854.540081102684,0,1,-0.003887270687131927,-0.18565867088929403,45,0.5134309900055385,0.00048656900999446154,0
25,12,0.9985394293386091,2,33.506169366615005,1885.6483481697983,0,0,-0.0010600334313573983,-0.05254406605556745,41,0.5486533484275342,0.0004513466515724658,0
25,13,0.771873134933929,4,33.903420741193486,1657.446310566515,0,2,-0.0004665185690133594,-0.026838905923410098,38,0.5957744641411877,0.00040422553585881227,0
25,14,0.900726289575341,4,34.932896857431274,1999.8174743420032,0,0,-0.005220043608746318,-0.26245756637729584,40,0.5773155545809603,0.0004226844454190397,0
25,15,0.6888740574689625,5,30.639777528983853,1971.7647402540454,0,3,0.008083487541814535,0.4115324875003289,39,0.5577238479454804,0.00044227615205451966,0
25,16,0.8713531689207415,2,28.346143057782957,2394.821208743667,0,0,0.0042290272772811865,0.188931396997429,35,0.620119461615822,0.00037988053838417803,0
25,17,0.5736246061929549,4,31.856403475245955,1919.544464460686,0,1,0.0022745148601250476,0.1161998183618911,37,0.5622945746087742,0.0004377054253912258,0
25,18,0.7317525465464096,2,29.6433439742471,1786.989085655698,1,1,-0.0020386703051271885,-0.08461297138163999,48,0.4571019363730761,0.0005428980636269238,0
25,19,0.7369219129650277,2,29.68058624467855,2330.9264133765055,1,1,0.0008495524311192717,0.05765072811223142,39,0.5064652253633265,0.0004935347746366735,0
25,20,0.9799127567235458,4,29.657008177705563,2279.653700439199,0,0,0.004290845900904857,0.20706877833250417,39,0.5381692909097632,0.0004618307090902368,0
25,21,0.7185848787553633,5,34.835864600856716,1555.333714861524,1,1,0.0014491646805155558,0.07569376539368962,39,0.5620929936801422,0.0004379070063198578,0
25,22,0.8230513078536036,5,31.284662192919882,1730.6373371597115,0,0,-4.0781073602329026e-05,0.002874416330206565,33,0.6072916294952171,0.0003927083705047829,0
26,1,0.7957679866938869,5,30.81830217759013,1729.435502618656,0,3,0.0038546156890928553,0.19266803993699397,45,0.4536163197086743,0.0005463836802913258,0
26,2,0.5168974941929146,5,31.809020063140885,1719.7329939060073,0,0,-0.0031279456684905416,-0.16645712077456062,26,0.68200399910524,0.00031799600089476,0
26,3,0.6977882457720435,3,28.329607405922044,2215.845571974411,0,1,-0.0025790862501641446,-0.10523505327526625,37,0.5837494897453878,0.0004162505102546122,0
26,4,0.6501379737487291,5,29.00397684684221,1533.5306427235005,0,2,0.008869180056748926,0.44417766054188634,38,0.5448705945316619,0.00045512940546833813,0
26,5,0.9563864808098341,4,33.63151206754404,1602.0554368932615,0,0,0.0034443726864170953,0.15951351077362064,41,0.52607383829486,0.00047392616170514,0
26,6,0.7446394265226441,3,33.79303529722022,2269.4803313609154,0,0,-0.007557312322676232,-0.37662191396589023,49,0.47700775062164197,0.0005229922493783581,0
26,7,0.9533189853766509,5,33.857653947205264,2308.2426105202603,0,0,-0.003298333587304866,-0.151098268947708,30,0.5978289401336894,0.00040217105986631063,0
26,8,0.6657017088148823,3,28.855825514680177,2172.2590279992987,0,2,0.0036106713232048723,0.17195540746132917,41,0.5158221431823384,0.0004841778568176616,0
26,9,0.8488057204898405,3,28.99672125876585,2429.755925974837,0,2,0.005647432507156755,0.28311835918387757,30,0.6524531031724358,0.00034754689682756426,0
26,10,0.6488872048889127,3,29.466570302546142,2393.0509596492784,2,1,-0.0005944116807642702,-0.029562556189270457,46,0.5065141403029043,0.0004934858596970957,0
26,11,0.6761532076170549,5,33.24343084927213,1888.9834710696691,0,1,-0.0029105309776420825,-0.1320003688672814,46,0.5003961231167726,0.0004996038768832274,0
26,12,0.9950314278721359,3,30.463782946530934,2192.0437906548023,0,0,0.0005956965861933651,0.048202864341511206,41,0.5436533484275341,0.0004563466515724659,0
26,13,0.7754180668959177,2,29.909841259705143,2237.7638636792167,0,1,-0.0056999433918986575,-0.2874685687113679,39,0.5834264237238506,0.00041657357627614946,0
26,14,0.6889773512929833,4,32.96891527440931,1500.4759315248261,0,0,-0.004627633284740492,-0.23843694565073217,40,0.5723155545809604,0.0004276844454190396,0
26,15,0.9310840355529266,4,32.774712985675606,2027.0010439575128,0,3,0.0022930913561408283,0.11564160078148854,42,0.5283179900951327,0.0004716820099048673,0
26,16,0.5912388968501536,5,31.646926643795123,2487.205939390303,0,1,-0.006924378944404552,-0.3495126781940732,36,0.6078371605191312,0.0003921628394808688,0
26,17,0.9004341384828807,2,32.84812907320409,1975.9724512709392,0,0,0.005410909825660785,0.280586646392146,37,0.5572945746087742,0.0004427054253912258,0
26,18,0.8644939386092633,4,33.761761491098376,2103.8745535739763,0,0,0.00024899351098189794,0.00869768031819048,48,0.4521019363730761,0.0005478980636269239,0
26,19,0.5988142224057599,5,34.10071271460874,1809.6260847837502,1,4,-2.882359578020564e-05,0.02232197438614656,44,0.4542171773329838,0.0005457828226670163,0
26,20,0.8365364837692859,3,29.29647629529826,1679.4732079862279,0,0,0.0017292497182798694,0.07194229442560765,39,0.5331692909097632,0.00046683070909023683,0
26,21,0.6727116948271856,2,32.08523576843952,2276.46990197816,0,1,0.010451679486140394,0.524418479337397,40,0.5490697371078381,0.00045093026289216186,0
26,22,0.5480909139283885,4,34.85712131650702,2476.422878032303,1,3,0.0016973718353295603,0.101685565521737,37,0.569842130040092,0.000430157869959908,0
27,1,0.5729053778770259,2,28.533887193638883,1593.1188383048445,1,1,0.0003565396463132564,0.0161882404188236,47,0.43011037836239313,0.0005698896216376068,0
27,2,0.9885477846701671,4,31.224715160836602,1988.4346561550485,1,0,-0.01149641684597089,-0.5717023206448265,27,0.6697733836862108,0.00033022661631378926,0
27,3,0.6167520504282524,4,30.412590328984344,2374.934952412802,0,2,-0.00019705410246853724,-0.006213600676605554,39,0.5632764891910844,0.0004367235108089156,0
27,4,0.6989237976197158,2,32.03332230804294,1758.72779939144,0,2,0.0005787333802194398,0.03773068192773392,40,0.522758520559644,0.000477241479440356,0
27,5,0.7869883541265676,3,31.69441467903306,2290.8113734160697,0,1,0.016048314974805498,0.7837990203037773,42,0.5126853953264419,0.00048731460467355816,0
27,6,0.6064384960095761,4,31.80697921433082,2428.1867025655183,0,0,0.007831026233234204,0.38256677549463314,49,0.47200775062164196,0.0005279922493783579,0
27,7,0.7292414599745427,4,30.45731991456127,2452.4317251672996,0,2,1.9647540196968127e-05,-0.004047163860465077,32,0.5746842028092687,0.00042531579719073134,0
27,8,0.871962925673728,3,31.412719919845685,1606.6522234140289,1,0,0.002957982889505637,0.15267476025634463,42,0.5021836588697126,0.0004978163411302874,0
27,9,0.8221654252271202,5,34.19848929335838,2498.565603698279,0,1,0.00888984409774381,0.43608217249456227,31,0.6402015399448503,0.0003597984600551497,0
27,10,0.7908326524133086,5,29.155468456748615,1633.709818678976,1,1,0.00019157694310484882,0.013388897103243008,48,0.48571040727259585,0.0005142895927274042,0
27,11,0.912377867844351,3,34.64384415784596,2131.3052030519816,0,0,-0.0005753135510324823,-0.03389284696779916,46,0.4953961231167726,0.0005046038768832274,0
27,12,0.5649144592651458,5,29.146555674776888,1597.885882617024,1,2,-0.00033191067338782286,-0.010298186483215722,44,0.514774325141744,0.00048522567485825597,0
27,13,0.6714656041599014,5,29.081788848206404,1606.3383210215804,3,2,-0.002567582674464962,-0.08610816122113005,44,0.5416862216371647,0.0004583137783628353,0
27,14,0.651436263311221,2,33.19366369556524,2203.988856252515,0,1,-0.003818806286481558,-0.19395378017738218,41,0.5598734434454844,0.00044012655655451563,0
27,15,0.9937530339553629,4,32.711189000238356,1951.201965740951,0,0,0.007429662737298002,0.3696827683615975,42,0.5233179900951327,0.0004766820099048673,0
27,16,0.9492186796656714,5,30.907811468353955,2206.0743739370255,1,3,0.004017344967823621,0.2208519949069702,40,0.5737079561323679,0.0004262920438676321,0
27,17,0.828991283134507,5,28.21880412996974,2155.604958660453,1,0,-0.0024356397438675664,-0.0948914886474195,38,0.5438430766252276,0.0004561569233747724,0
27,18,0.9288661324910625,3,28.05173262603692,1874.4649659652332,0,2,-0.0011026704597477239,-0.06194674123039331,50,0.42968951705528763,0.0005703104829447123,0
27,19,0.6191094309630321,3,32.57555329828887,2438.8722440110687,0,1,0.008363464054891509,0.41736550197243316,45,0.4397675677269152,0.0005602324322730848,0
27,20,0.6892957028029297,2,33.911725867786735,1868.1839697560524,0,2,0.0007242415180809435,0.04453120330795569,41,0.5108959212128279,0.0004891040787871721,0
27,21,0.7012545010869699,3,33.59909725950508,2174.0070614193132,0,1,0.014757182966713717,0.7488831489965351,41,0.536046480535534,0.00046395351946446593,0
27,22,0.8222625633743235,3,29.37850886331607,2389.946775481756,1,2,0.0032441481522686015,0.18964929486661863,40,0.540505005448748,0.00045949499455125197,0
28,1,0.970156868617451,5,31.045337829691125,2450.866110339583,0,2,0.002691852748367233,0.14769248775767221,49,0.40660443701611193,0.0005933955629838881,0
28,2,0.8538874219842834,2,33.275922128983964,2057.5638049392037,1,1,-0.012407890059157132,-0.6121977477570814,29,0.6503121528481524,0.00034968784715184764,0
28,3,0.6431892854565593,3,33.081841573266374,2069.8421655291613,1,1,-0.0024791790920544576,-0.12356571179636347,41,0.542803488636781,0.00045719651136321907,0
28,4,0.6339606365797588,4,30.35125659164295,2306.7073448900824,0,1,0.003542288532749293,0.17692173356451582,41,0.5092024835736351,0.000490797516426365,0
28,5,0.9304483657795206,4,33.21926389601536,1673.0193744360686,2,2,-0.00044494390002050425,0.009795675945049027,46,0.4741316234527697,0.0005258683765472303,0
28,6,0.8785391453853517,2,28.361831689123004,1590.9092218189471,0,1,0.0007074589622377992,0.025039514481687994,50,0.4589875006343285,0.0005410124993656715,0
28,7,0.9268236574844577,5,28.229365895782752,1934.4158505679643,1,0,-0.0035173635248491823,-0.16934073521313225,33,0.5606118341470583,0.0004393881658529417,0
28,8,0.9061753529821628,3,31.185833865697724,1654.1845797552428,0,0,0.003633565404881985,0.1776743660587928,42,0.4971836588697126,0.0005028163411302874,0
